model,dof,seed,sample_id,d_safe,obstacle_count,success,failed,cost,stop,iter,solve_ms,initial_min_distance,final_min_distance,trajectory_min_distance,safety_violation_count,collision_violation_count,placement_error_norm,path_length,jerk_rms,torque_rate_rms,failure_message
ur10,6,2099586740,8,0.15,4,0,0,1323.548515147,0.151473065,100,99.399657,0.34420488,0.105920055,0.077689433,49,0,0.71822302,2.770178904,44721.512921947,5521.746401055,""
ur10,6,2099586743,9,0.15,4,1,0,2876.074312924,0.00000066,85,80.80383,0.369339796,0.147060168,0.147060168,2,0,0.462307678,3.513007853,18826.530385088,13815.698118573,""
ur10,6,2099586742,10,0.15,4,0,0,1475.667356647,0.001463409,100,94.344209,0.209717674,0.033464493,0.00014234,113,0,0.454858578,3.168870799,31424.441102095,10116.626120769,""
ur10,6,2099586745,11,0.15,4,1,0,1610.021536384,0.000000627,68,71.530894,0.253673644,0.162973827,0.132963943,8,0,0.556328573,3.378174899,10084.504907249,9627.909485176,""
ur10,6,2099586744,12,0.15,4,1,0,1562.17797144,0.000000624,94,88.789316,0.345258834,0.064538345,0.064538345,7,0,0.538071037,3.474235574,20318.505352556,14228.117780872,""
ur10,6,2099586747,13,0.15,4,0,0,1482.437895682,0.174394288,100,99.777453,0.201198934,0.033650613,0.033650613,22,0,0.363212573,3.286988595,76119.903719893,7248.979482095,""
ur10,6,2099586746,14,0.15,4,0,0,2343.875003243,0.038800693,100,99.648471,0.434972426,0.360304727,0.335140064,0,0,1.037550708,2.734513533,49948.308466663,7917.248483365,""
ur10,6,2099586749,15,0.15,4,0,0,1962.283021818,0.021386383,100,98.307976,0.346808743,0.119742121,0.04109233,86,0,0.317442392,3.170841336,28519.649727463,9882.012939246,""
ur10,6,2099586748,16,0.15,4,1,0,1573.494605997,0.000000772,97,93.825974,0.220410791,0.02601898,-0.023457111,74,7,0.447130825,3.576015255,26822.784522996,14181.554040766,""
ur10,6,2099586751,17,0.15,4,1,0,1912.402747848,0.000000769,83,77.311854,0.335947507,0.207248373,0.140219767,8,0,0.737321693,3.253370745,17791.302426235,8029.705881623,""
ur10,6,2099586750,18,0.15,4,0,0,966.929137926,0.096537409,100,97.606534,0.339093705,0.055713556,-0.044477765,70,6,1.062449715,3.107797332,10535.070926148,6765.09874058,""
ur10,6,2099586721,19,0.15,4,0,0,1071.386502294,0.001516249,100,98.609806,0.201545217,0.150679523,0.142320915,13,0,0.443593994,3.302437614,40991.511167906,12955.771683318,""
ur10,6,2099586955,0,0.15,8,1,0,2791.443364902,0.000000843,85,104.368344,0.215984826,0.085436904,-0.101258166,168,24,0.500742088,3.659027606,21505.031138261,15990.376171061,""
ur10,6,2099586954,1,0.15,8,1,0,3061.109090706,0.000000966,70,91.761652,0.241249786,0.075434909,-0.032746571,103,8,0.523061517,3.328405336,25999.903358849,13084.907212097,""
ur10,6,2099586997,2,0.15,8,1,0,4377.512484413,0.000000817,90,91.563793,0.260588982,-0.016237131,-0.049611469,110,15,0.543421505,3.734399781,23472.486971729,12541.957193979,""
ur10,6,2099586996,3,0.15,8,0,0,3852.488971152,0.229493349,100,108.509718,0.312571299,0.123972768,0.123972768,18,0,0.516610807,3.421935818,45844.709761338,11061.94186942,""
ur10,6,2099586999,4,0.15,8,0,0,4048.246355372,0.148835251,100,104.280792,0.242389217,0.047513353,0.047513353,107,0,1.015359082,3.523438516,11935.533951508,12244.260313,""
ur10,6,2099586998,5,0.15,8,0,0,3343.969092182,0.006123075,100,105.591051,0.223645173,0.030947115,-0.084938981,71,13,1.110264551,3.471131401,11245.55796629,14031.891961031,""
ur10,6,2099586993,6,0.15,8,0,0,2723.571765157,0.031926894,100,102.687076,0.409151333,0.04758079,-0.077886996,131,18,0.837663223,3.464946693,39942.627755268,14528.031084365,""
ur10,6,2099586992,7,0.15,8,0,0,3512.424005946,0.029035583,100,106.599186,0.2808705,0.118651774,0.068679449,73,0,0.451295935,3.314217021,55162.506226365,9883.156484164,""
ur10,6,2099586995,8,0.15,8,0,0,2051.389253784,0.0021211,100,99.614301,0.227507499,0.072566395,-0.021966873,198,15,0.519482165,3.193828743,33741.977204875,10220.173398678,""
ur10,6,2099586994,9,0.15,8,0,0,2445.127792441,0.015489575,100,106.127117,0.205465736,0.053471601,-0.078820867,198,17,1.248586652,3.544881924,19376.371779393,10001.132149734,""
ur10,6,2099587005,10,0.15,8,0,0,3668.650202976,0.053324417,100,109.745511,0.231898005,-0.035296083,-0.035296083,133,21,0.405761533,3.228488363,116410.120412816,14336.910358683,""
ur10,6,2099587004,11,0.15,8,0,0,3732.519360999,0.00962319,100,102.627728,0.278215457,0.083042424,0.01305235,80,0,0.510118829,3.779007159,71420.154894979,9494.967879323,""
ur10,6,2099587007,12,0.15,8,1,0,4420.475187091,0.000000989,75,72.088348,0.261834476,0.103177695,0.076303394,31,0,0.662026632,3.300957628,26875.055170267,12381.800790291,""
ur10,6,2099587006,13,0.15,8,0,0,3961.436938743,4.436427872,100,106.076238,0.336860491,0.091731902,0.073670446,44,0,1.128343717,3.355330016,30458.180897631,11715.405412797,""
ur10,6,2099587001,14,0.15,8,1,0,3647.849641781,0.000000191,83,83.286057,0.207956456,0.082384953,-0.051500129,73,10,1.31796813,4.050071649,10778.87977638,12276.231138994,""
ur10,6,2099587000,15,0.15,8,0,0,3919.254379756,0.000035882,100,101.773984,0.271729933,0.202184035,-0.000391157,64,1,1.080658209,3.614473857,10990.713176241,15580.191067447,""
ur10,6,2099587003,16,0.15,8,0,0,3014.278719502,0.014539607,100,103.507012,0.26512216,0.008307872,0.004722034,53,0,1.259323386,3.651430696,20358.572896177,14944.617862027,""
ur10,6,2099587002,17,0.15,8,0,0,3137.053006683,0.697583146,100,104.042021,0.202240529,0.141073382,-0.011765969,155,6,1.115164374,3.293402948,11035.647224379,6156.761188125,""
ur10,6,2099586981,18,0.15,8,0,0,3737.584142497,0.000004902,100,101.953024,0.204803868,0.133541387,0.098335549,58,0,0.859145863,3.325233899,22971.290469408,13072.066308907,""
ur10,6,2099586980,19,0.15,8,0,0,2056.885253027,0.00001157,100,106.473146,0.255772108,0.033556813,0.010912029,178,0,0.53588785,3.020862835,50362.526178749,10464.396151542,""
ur10,6,2099587517,0,0.15,16,0,0,7238.46815464,0.108634079,100,113.759728,0.216337243,-0.031967336,-0.082832136,351,55,0.667525125,4.007746151,23310.274204877,12223.583162185,""
ur10,6,2099587516,1,0.15,16,0,0,7539.222609545,0.016669001,100,110.691808,0.22329047,0.065469869,-0.036110093,91,8,0.641219023,3.84058961,56797.665861112,8692.522409213,""
ur10,6,2099587519,2,0.15,16,1,0,6020.380648631,0.000000771,75,85.276246,0.217589968,-0.008557046,-0.054779809,166,26,1.394375488,4.037308542,10376.252913145,8142.32340627,""
ur10,6,2099587518,3,0.15,16,0,0,8201.195586604,0.034854351,100,116.016951,0.248617919,-0.035379048,-0.049399328,245,35,0.576032602,3.898677761,43330.881608961,18349.328617748,""
ur10,6,2099587513,4,0.15,16,0,0,5401.062722674,0.023088671,100,113.622911,0.24088277,-0.038362075,-0.038362075,307,15,0.753176996,3.669025389,55977.566379406,11694.267821196,""
ur10,6,2099587512,5,0.15,16,0,0,5725.111294816,0.153190537,100,119.1448,0.226979291,-0.032740716,-0.044899523,391,31,0.623215509,3.718555874,33521.668894286,11032.073870177,""
ur10,6,2099587515,6,0.15,16,1,0,5032.593672112,0.00000025,71,81.791963,0.217148199,-0.009018157,-0.090238909,301,38,1.204098361,4.090247402,8139.331738004,17741.48035509,""
ur10,6,2099587514,7,0.15,16,0,0,7568.494898698,0.089718224,100,118.521676,0.212002031,0.105262129,0.105262129,13,0,0.752044349,4.018976353,25596.041672244,11943.278571352,""
ur10,6,2099587509,8,0.15,16,0,0,5867.15346821,0.002470463,100,112.105345,0.215735035,0.044556349,-0.084145481,243,25,1.151966011,3.822604846,12237.580954152,15036.430496293,""
ur10,6,2099587508,9,0.15,16,0,0,7430.663500391,0.000175948,100,116.092293,0.206307083,0.041810715,0.018567253,96,0,0.756300326,3.967145372,13013.604173826,15929.068685509,""
ur10,6,2099587511,10,0.15,16,1,0,6476.775600217,0.00000031,90,102.4224,0.258062531,-0.024220096,-0.08334666,393,36,1.047585381,3.857838474,5400.458153401,15909.738581159,""
ur10,6,2099587510,11,0.15,16,0,0,7454.195460299,0.000002755,100,111.559492,0.296525967,0.022072144,-0.066831726,195,14,0.772299607,3.560402394,51568.744159127,12157.757010257,""
ur10,6,2099587505,12,0.15,16,1,0,5840.609244021,0.000000802,93,104.974536,0.206359971,0.158448473,0.06359689,124,0,0.955621489,3.857685826,7930.31776661,11895.457552171,""
ur10,6,2099587504,13,0.15,16,0,0,6567.243291489,0.000226689,100,110.104193,0.242061245,0.086346925,0.004006538,195,0,0.97520736,4.064128813,27486.076906817,10361.817079821,""
ur10,6,2099587507,14,0.15,16,0,0,6863.521007188,0.049582789,100,123.247257,0.254591329,0.035033446,-0.015802577,226,6,0.556409452,3.520539246,49666.296505851,10699.386421955,""
ur10,6,2099587506,15,0.15,16,0,0,7651.949867117,0.000222686,100,114.132318,0.212933292,-0.036891106,-0.086611323,281,59,1.154516887,4.171271902,10074.746567664,12951.902698602,""
ur10,6,2099587501,16,0.15,16,0,0,6725.374969492,0.098998481,100,112.235204,0.213745469,-0.030693281,-0.037645439,333,35,0.639621056,3.801411009,18778.271663321,15172.830287663,""
ur10,6,2099587500,17,0.15,16,0,0,7466.178431613,0.015805723,100,118.392677,0.20127623,0.031850589,0.025095496,155,0,0.903497593,3.886880434,42129.449917176,12364.654313367,""
ur10,6,2099587503,18,0.15,16,1,0,7247.746226904,0.000000835,88,100.410636,0.229579072,0.068663271,0.051096636,141,0,1.336759979,4.132845985,7521.415949166,13976.140551695,""
ur10,6,2099587502,19,0.15,16,0,0,7310.728468097,0.011017589,100,118.734752,0.226950479,0.104336682,0.010569156,261,0,0.794836842,3.840480617,22216.234340946,11700.238399972,""
